st,stateabbrv,statename,year,le_agg_q1_F,le_raceadj_q1_F,le_agg_q2_F,le_raceadj_q2_F,le_agg_q3_F,le_raceadj_q3_F,le_agg_q4_F,le_raceadj_q4_F,le_agg_q1_M,le_raceadj_q1_M,le_agg_q2_M,le_raceadj_q2_M,le_agg_q3_M,le_raceadj_q3_M,le_agg_q4_M,le_raceadj_q4_M,sd_le_agg_q1_F,sd_le_raceadj_q1_F,sd_le_agg_q2_F,sd_le_raceadj_q2_F,sd_le_agg_q3_F,sd_le_raceadj_q3_F,sd_le_agg_q4_F,sd_le_raceadj_q4_F,sd_le_agg_q1_M,sd_le_raceadj_q1_M,sd_le_agg_q2_M,sd_le_raceadj_q2_M,sd_le_agg_q3_M,sd_le_raceadj_q3_M,sd_le_agg_q4_M,sd_le_raceadj_q4_M,count_q1_F,count_q2_F,count_q3_F,count_q4_F,count_q1_M,count_q2_M,count_q3_M,count_q4_M
46,SD,South Dakota,2008,83.31842,83.596283,87.488373,87.716736,89.607475,89.795433,91.189453,91.31237,77.122772,77.501404,82.038803,82.431198,85.731125,86.024277,88.794708,88.952805,2.0128448,1.933393,1.6472652,1.5603685,1.7690018,1.6737225,3.1026561,2.9733944,1.501953,1.4770664,1.6753613,1.6167463,1.9834687,1.9049398,2.1877546,2.0976009,26836,33304,35515,20610,27619,34852,33959,19415
46,SD,South Dakota,2009,83.737549,83.970825,88.017677,88.241295,85.644203,86.062355,85.352356,85.704971,75.748672,76.126633,84.404724,84.699364,90.210876,90.305656,89.684715,89.801155,1.838083,1.758551,1.7067072,1.6160359,2.9208288,2.8146861,3.4631877,3.352231,1.3861963,1.372316,1.4173142,1.3541634,.99680072,.9462198,1.7419109,1.66282,26542,33407,36700,21885,27218,35483,35205,20484
46,SD,South Dakota,2010,83.616737,83.845131,87.375732,87.6539,86.554344,86.932831,92.008278,92.062546,78.660156,78.976578,80.622444,81.081367,85.556557,85.838394,80.491234,80.929527,1.6921304,1.6219685,2.0642653,1.9576374,2.8239186,2.7094119,1.5338663,1.4645191,1.4795645,1.4367416,1.8467765,1.7975054,1.6782093,1.6088921,3.0513453,3.0381124,26091,32862,36876,22624,26287,35085,35588,21180
46,SD,South Dakota,2011,82.822121,83.066399,85.814247,86.14476,89.061996,89.293152,91.635422,91.723221,78.346718,78.643028,82.041374,82.452431,84.610603,84.957695,85.854446,86.151459,1.7033104,1.6345378,1.9383644,1.8392752,2.0746815,1.9622973,2.1664534,2.0688262,1.4205364,1.3801725,1.7752795,1.7124262,2.0903997,2.0172052,2.7875309,2.6979032,25387,32517,36882,23387,25328,34284,36035,21838
46,SD,South Dakota,2012,82.733383,82.947578,87.031342,87.314163,86.705452,87.071732,90.838173,90.935722,77.494942,77.801491,81.79921,82.213074,85.291618,85.613495,88.62323,88.801216,1.6191385,1.5546433,1.8653435,1.7693415,2.6035976,2.4879375,1.8375959,1.7514899,1.3410374,1.3025458,1.6405252,1.5811691,2.0053337,1.9256303,2.2877727,2.1953104,24550,32385,37607,23997,24536,34985,36791,22219
46,SD,South Dakota,2013,80.822998,81.125946,87.189301,87.421921,86.558525,86.891144,91.70137,91.774925,76.692261,77.022194,83.469604,83.78511,84.855553,85.200111,88.822762,88.987579,1.9340241,1.8685166,1.6095667,1.5238541,2.1088867,2.0054653,1.96683,1.8790394,1.3097354,1.2770272,1.284143,1.2243747,2.0964417,2.0170391,2.0048656,1.9140983,25640,32177,37880,24611,26764,35362,36977,22582
46,SD,South Dakota,2014,81.540344,81.77948,86.241905,86.528976,88.453156,88.665001,89.180679,89.360626,78.263168,78.511772,81.896942,82.316574,87.022644,87.238342,89.312012,89.437286,1.7146243,1.6519183,1.7758615,1.6838746,1.635547,1.5480397,2.8021009,2.6925714,1.1894277,1.1509615,1.7096695,1.6493167,1.4837735,1.4154336,1.6286561,1.5565232,24403,30256,35707,26122,25551,33102,35073,23131
47,TN,Tennessee,2001,82.374176,82.892052,84.118141,84.474625,85.419884,85.78701,86.417763,86.682121,74.410149,75.082825,79.721191,80.156181,82.090805,82.51284,86.898193,87.113579,.65024394,.63339508,.71739113,.69499528,.95870453,.9232384,1.2589437,1.2146326,.4982332,.49869889,.70228779,.68846554,.86321861,.84037906,.96713001,.93342394,230645,229793,204506,160810,214620,222976,195839,153998
47,TN,Tennessee,2002,82.873924,83.384209,84.229027,84.578728,86.299225,86.625298,86.740463,86.994637,75.05835,75.743912,79.328217,79.778572,83.258842,83.647263,86.234566,86.461029,.567002,.5540458,.75922549,.7338118,.89121538,.85507274,1.3726287,1.3294324,.49647579,.49492595,.67112726,.66013235,.81845546,.79129237,.88297516,.85430139,243673,237245,207080,157987,225522,229523,197759,151116
47,TN,Tennessee,2003,82.112816,82.65461,84.724106,85.059708,84.982513,85.365311,88.782516,88.956787,74.459702,75.174248,80.29953,80.739433,81.530266,81.976494,83.573181,83.893204,.59885883,.58313131,.69167954,.67076486,.99163938,.95721155,1.0809518,1.0446061,.45203593,.4531596,.63607037,.62303877,.86912316,.84833688,1.1445261,1.1131278,249349,241330,209107,160216,229723,231769,199685,152715
47,TN,Tennessee,2004,81.523926,82.091499,84.726715,85.065613,84.559608,84.964905,89.001129,89.162376,75.785721,76.504799,80.22052,80.673546,82.173325,82.61013,85.884109,86.134254,.63196278,.61834866,.69214869,.67131263,1.0056833,.97231436,.88519239,.85499126,.45512453,.45349699,.61628675,.60302281,.80203003,.77571851,.99876046,.96521884,251019,244681,212340,165565,230853,233047,203516,158122
47,TN,Tennessee,2005,82.239868,82.806465,85.168915,85.503052,86.338638,86.678436,88.284653,88.473442,74.801666,75.542732,79.693748,80.163345,82.016182,82.468796,84.892334,85.178467,.60080522,.58294684,.65894067,.63843447,.94058579,.90217757,1.0198454,.98459315,.44677752,.44372544,.63162714,.62198764,.84120536,.81593192,1.0218034,.98794401,252743,246977,215155,169922,232054,233725,206342,162223
47,TN,Tennessee,2006,83.71608,84.249847,83.458946,83.856796,86.053787,86.409729,87.777138,87.986725,74.548508,75.303123,79.472595,79.955093,82.746445,83.183762,83.476959,83.817215,.52150041,.50383848,.78402299,.76249707,.87155199,.83609766,1.1282502,1.0898685,.45000902,.45239693,.68258232,.67173004,.78242397,.75823098,1.1412219,1.1148758,254835,251001,219324,172014,234469,236564,209994,164614
47,TN,Tennessee,2007,81.874962,82.497185,86.031677,86.35318,88.080795,88.353615,89.745682,89.883499,75.638481,76.40596,80.096809,80.578209,83.78875,84.202698,84.531822,84.843475,.57466549,.55736691,.61758214,.59637707,.71152496,.67926514,.80763119,.77899235,.47108442,.4697811,.65819067,.64459562,.75369829,.72475076,1.0381434,1.0052012,260186,255935,222928,173213,240047,241013,212527,164876
47,TN,Tennessee,2008,83.100716,83.693481,84.924232,85.293068,86.748062,87.088531,87.6828,87.900345,74.921661,75.709129,80.021194,80.517029,84.550598,84.946724,86.115685,86.378204,.54421723,.52333134,.6669839,.64483184,.8425777,.80556554,1.128435,1.0860776,.46448869,.46798757,.65865487,.64535773,.71683216,.68919617,.89885682,.86402565,266985,258885,224855,174984,246877,243496,213763,166435
47,TN,Tennessee,2009,81.841629,82.515938,84.938995,85.32254,86.302559,86.672844,89.095238,89.260902,74.052673,74.888908,79.318924,79.853905,83.539734,83.98539,86.450356,86.707611,.52674663,.50848114,.63873976,.61908358,.7930609,.75626123,.82362962,.78978544,.3843177,.3911916,.54941213,.5360589,.73855782,.71050751,.85072142,.81952196,278599,266838,230397,177802,257863,250567,218642,168100
47,TN,Tennessee,2010,81.478294,82.190063,85.736015,86.103912,86.507599,86.881203,89.498444,89.654045,75.812019,76.645882,80.045624,80.575165,84.362923,84.784805,87.828796,88.033669,.58550525,.57134396,.63001686,.60379243,.80971098,.77338308,.82209897,.78965479,.44196483,.43572795,.60748589,.5930596,.68670756,.66048294,.68167794,.65272027,276522,266045,229122,175755,257243,248601,216634,165549
47,TN,Tennessee,2011,81.988922,82.703781,83.992668,84.44239,86.547264,86.932541,89.328934,89.498932,74.590851,75.449013,80.665283,81.188347,83.446686,83.918648,85.655479,85.964264,.51926184,.49894404,.72805202,.70162171,.91810316,.8735109,.89554787,.86164504,.43020532,.43137923,.59117371,.57465559,.81739688,.78714782,1.1109322,1.0704516,274384,264395,228994,173483,253752,244702,216842,163088
47,TN,Tennessee,2012,81.857971,82.598892,83.588921,84.063667,86.498978,86.890663,89.925835,90.069313,74.043221,74.912415,80.423027,80.959656,84.054848,84.510887,85.671265,85.975174,.57901365,.55609459,.76607901,.73750484,.84390795,.80185527,.76049942,.72991335,.4267728,.43324605,.60659492,.59150571,.77348083,.74106932,.94697696,.90967232,272386,261943,230289,176364,252442,243811,218160,165713
47,TN,Tennessee,2013,81.83403,82.591446,84.307549,84.759956,88.237701,88.546242,89.053185,89.230377,74.558701,75.445213,78.863808,79.439392,82.366814,82.891029,86.904617,87.15947,.5594061,.53578895,.7031793,.6744433,.71245521,.67214149,.92734981,.89152771,.40013647,.40629685,.62571859,.61699158,.84774214,.81920856,.88116872,.84364355,270961,262537,229968,175572,255245,245988,216820,164348
47,TN,Tennessee,2014,82.581787,83.310547,85.250717,85.663673,87.8992,88.218811,90.165169,90.296562,74.510452,75.400429,79.68322,80.241386,84.758171,85.183151,85.791733,86.089554,.55427462,.52769667,.63933736,.6122362,.6658836,.62915242,.75662667,.72701776,.42908216,.43279445,.6412282,.6290223,.69809306,.66513181,.97666407,.93878567,256243,254947,224903,170854,242820,237819,209303,158137
48,TX,Texas,2001,81.468689,80.574715,82.916321,82.281479,83.010323,82.600136,86.042702,85.868767,76.968002,76.117859,78.474487,77.927956,80.922821,80.604805,84.450935,84.370285,.42955813,.46991241,.51798981,.53038388,.62720603,.62160206,.67170966,.66897786,.31099001,.33130294,.42904043,.42869824,.51433468,.51214904,.53184807,.52729261,792697,683216,614109,675471,760178,662612,605790,671673
48,TX,Texas,2002,82.421112,81.513374,84.035797,83.406677,83.802773,83.383255,86.191849,86.009094,76.372215,75.530853,79.163445,78.608307,82.095016,81.768562,84.4095,84.332359,.37308213,.42546234,.48640034,.50922877,.59768087,.59626269,.63569826,.63467121,.29934266,.31275105,.42316964,.42411068,.49693012,.498721,.53084451,.52565038,827457,705070,631579,691913,781202,683834,625511,688471
48,TX,Texas,2003,82.69957,81.796074,83.620613,82.97628,85.117424,84.682259,86.58606,86.394997,77.277725,76.428108,80.193321,79.62188,82.436195,82.102348,84.336388,84.262459,.37326714,.42065606,.49017811,.51228142,.54834801,.56007898,.6437,.64358962,.29185721,.31818637,.41183656,.42026958,.48526299,.48829284,.55542743,.5501774,847207,722674,645940,714198,794322,699061,641236,712258
48,TX,Texas,2004,82.951904,82.056442,84.500313,83.865479,86.028542,85.608009,88.167686,87.974091,76.789154,75.934738,79.804832,79.232475,81.941826,81.603569,85.11171,85.023064,.36969471,.42534092,.47624168,.50418246,.55199444,.56793571,.51173335,.51698041,.30601051,.33298677,.4012984,.41177338,.50379473,.50463724,.52052402,.51714152,872103,745180,661876,717845,815805,719876,652793,713355
48,TX,Texas,2005,83.298027,82.39711,84.623055,83.972542,86.089371,85.648186,87.636665,87.428528,77.288094,76.426048,79.468849,78.89415,83.070114,82.720909,85.570702,85.47847,.36793226,.42232028,.46382082,.48893219,.50631523,.52574557,.55079532,.55702299,.28920141,.32580388,.40415621,.41376027,.47613636,.48163489,.51318282,.50986248,889428,762647,675849,725687,827189,736312,665162,718974
48,TX,Texas,2006,83.375496,82.467613,84.218094,83.555573,86.736664,86.304962,88.122673,87.908836,77.537933,76.668228,80.261047,79.671379,82.186264,81.83744,86.084778,85.989449,.34141964,.40155002,.46174198,.48731002,.48892868,.5101378,.53086042,.5411213,.29419583,.3231819,.42275414,.43526983,.48328874,.48548079,.46018648,.45708135,919865,777860,684582,734827,850149,749222,673531,727682
48,TX,Texas,2007,83.426254,82.527946,85.127647,84.483902,86.201843,85.754112,88.080154,87.859116,77.517441,76.640419,80.890182,80.287895,83.853409,83.501686,85.395805,85.30793,.33426827,.38793901,.43610245,.47041088,.5015291,.52082616,.50382996,.51128685,.28780904,.31404057,.37691519,.39099482,.44098705,.44896486,.51510811,.51433539,938010,794331,698817,756005,860939,766908,690554,749232
48,TX,Texas,2008,83.070976,82.162552,85.733849,85.098503,86.886902,86.443665,89.167831,88.956657,77.637589,76.738869,80.32679,79.711006,83.67907,83.312065,85.321686,85.228455,.3465066,.39769843,.41130248,.44295719,.45700744,.47211429,.4232021,.43210861,.28995922,.33659291,.38433945,.39675269,.42038098,.43055487,.47624204,.47100571,947116,807042,717091,784981,862681,780411,714289,779876
48,TX,Texas,2009,82.555077,81.638084,84.410904,83.748573,86.479851,86.025009,89.408035,89.195313,76.50206,75.607658,80.089577,79.4664,83.893974,83.520111,86.348434,86.249405,.32482019,.39638981,.42431971,.4616136,.45813349,.47644043,.37580195,.38737905,.26512232,.2984353,.39382565,.41342559,.41772678,.42688167,.43538329,.43385133,963126,835133,744987,821630,872284,808896,741391,816194
48,TX,Texas,2010,83.417595,82.519859,84.902916,84.236702,86.782852,86.326103,88.772041,88.541496,77.105995,76.210861,80.509613,79.862442,83.109123,82.735863,86.538673,86.433052,.32449418,.40175381,.39396331,.43329999,.43434256,.45998365,.4169445,.42537475,.28010646,.32194868,.37130314,.38923094,.44546968,.45104328,.41223294,.41174158,955730,848132,758213,846445,856182,820710,758432,840149
48,TX,Texas,2011,83.511436,82.623451,85.058968,84.392731,86.863396,86.405952,88.043976,87.800995,76.851494,75.963974,81.002991,80.347427,83.115036,82.728043,86.03212,85.928123,.32958627,.39822251,.40065446,.4391003,.45813456,.47707593,.51141375,.52390951,.27907199,.31032476,.36710832,.39764628,.4536576,.46164352,.42900112,.42707515,958819,867080,766800,845185,855855,832663,759290,835218
48,TX,Texas,2012,82.333847,81.421623,85.563217,84.890839,86.053291,85.558998,89.019096,88.772987,76.801697,75.884346,80.710831,80.023643,83.026924,82.607574,86.565926,86.44828,.34144023,.42158753,.39027748,.4244667,.50015265,.51976013,.41852918,.42917213,.28158799,.31714687,.38260257,.40075701,.4419041,.45529285,.44079047,.43903071,965569,877401,776983,855478,857408,840183,770659,845937
48,TX,Texas,2013,83.144646,82.219803,84.68721,83.967224,86.798683,86.300713,89.383553,89.136429,76.581284,75.627655,80.68187,79.964722,83.154945,82.71228,85.741135,85.615723,.32442313,.39373419,.40958929,.44825715,.46171489,.49083832,.39861992,.40962255,.26592997,.30287501,.37603205,.40060571,.41487557,.42299557,.44171932,.43862751,976908,892659,788812,865991,877417,858429,788412,858018
48,TX,Texas,2014,83.772377,82.846596,85.218987,84.508148,87.240463,86.732849,88.290863,88.007973,77.384148,76.386787,80.212372,79.481064,83.552277,83.097969,86.962601,86.81955,.30690089,.39084753,.40384561,.454391,.38559249,.41511926,.49407339,.51084155,.29360437,.33592317,.36559206,.3895289,.42835715,.43855146,.38508299,.38706636,954817,889787,765942,786020,841399,842355,776567,811155
49,UT,Utah,2001,83.476196,83.492836,86.273766,86.267204,85.580482,85.698257,88.549698,88.659576,78.416199,78.428711,81.214996,81.304756,87.041985,87.109367,86.223434,86.425743,1.3828776,1.337115,1.406902,1.3729802,1.7845591,1.7330855,1.4921998,1.438259,1.1077653,1.075274,1.3309178,1.2990848,1.1863605,1.1556493,1.7190499,1.6591996,48065,62815,79312,66090,47173,64918,79901,63967
49,UT,Utah,2002,82.838806,82.898949,86.927368,86.937256,84.367371,84.503723,88.077034,88.224594,77.48938,77.527779,82.060463,82.144424,85.348572,85.46994,89.638672,89.70546,1.4613197,1.4103025,1.5321516,1.4961232,1.766083,1.7179972,1.8071933,1.7410592,1.0975865,1.0684775,1.4216995,1.389942,1.4154027,1.3783467,.96950191,.93373823,50714,65036,81764,66569,49325,66820,82548,64137
49,UT,Utah,2003,84.700935,84.657608,86.769661,86.750328,83.942535,84.098938,89.467987,89.557701,76.509483,76.588791,82.816048,82.883041,83.389229,83.528419,88.655434,88.745583,1.195955,1.1524903,1.2928816,1.2622641,1.8136544,1.7626973,1.3903003,1.3393093,1.0815003,1.0558504,1.2710382,1.2399091,1.3138859,1.2812675,1.0153946,.97602439,52389,66350,83859,69002,50618,68330,84403,66438
49,UT,Utah,2004,81.210533,81.341805,85.374619,85.396965,87.325768,87.388466,86.909927,87.114182,79.037697,79.059082,79.42453,79.552185,84.1996,84.326279,86.149071,86.356506,1.4946356,1.4413179,1.488216,1.4441844,1.4621652,1.4200903,2.1695418,2.0938697,1.088591,1.0543252,1.3128179,1.2880894,1.3079609,1.2734767,1.5877955,1.5306885,54409,67419,84814,70121,52934,68795,85314,67677
49,UT,Utah,2005,84.364532,84.380669,85.934181,85.955307,86.146835,86.227676,90.387085,90.427933,80.337662,80.328072,84.231491,84.238251,86.601868,86.667427,89.613121,89.706207,1.3262113,1.2773551,1.5709269,1.5272335,1.5476112,1.5037327,1.031461,.99357373,1.0107105,.9760229,1.0543084,1.0273271,1.0873809,1.0580721,1.0973979,1.0537831,55955,69431,85935,70044,54503,70502,86687,67180
49,UT,Utah,2006,83.334633,83.341843,87.685516,87.631157,86.349121,86.422066,91.23127,91.242462,79.069939,79.086533,83.492744,83.550392,85.097435,85.217323,89.622086,89.702545,1.2775272,1.222245,1.0215348,.99599868,1.4805707,1.4354855,.77516973,.74914694,1.0283457,.99563479,1.2513341,1.2206674,1.3848287,1.3479304,1.0461143,1.0041558,56792,70918,87917,71758,55831,72459,88341,69006
49,UT,Utah,2007,85.442078,85.357735,88.097923,88.038643,89.226639,89.234238,88.64579,88.763809,76.778,76.863007,82.845528,82.887886,86.44413,86.510139,87.10614,87.285934,.98007804,.93799758,.9917084,.96772856,1.0513253,1.0249537,1.5615342,1.5018548,1.1149222,1.0829268,1.1725467,1.1413093,1.0716099,1.0403723,1.4217991,1.3623624,57817,72471,90099,75230,56449,74527,91014,72515
49,UT,Utah,2008,83.631592,83.674683,86.015511,86.007645,88.949715,88.959717,87.518494,87.700439,78.127144,78.177536,83.952232,83.973793,88.163239,88.177246,87.866447,88.017593,1.2851012,1.2264627,1.3245754,1.2843591,1.098444,1.0712203,2.0117564,1.9366865,1.0782906,1.0447868,1.0851253,1.058689,.78099722,.76069844,1.2584163,1.2065684,58142,73028,92595,79303,56200,75454,94131,76781
49,UT,Utah,2009,83.419418,83.376129,86.595985,86.557037,89.784264,89.732056,88.271851,88.420639,77.477539,77.486076,81.921661,81.957077,87.532204,87.549934,86.558807,86.771591,1.0775586,1.030192,1.1427714,1.1099322,.66768718,.65391809,1.6226423,1.5619141,.94405401,.91537851,1.0879436,1.058816,.77741778,.75611782,1.4501613,1.3912985,58599,74241,96312,83829,57239,76845,98004,81142
49,UT,Utah,2010,83.311523,83.383293,86.756172,86.705421,87.280319,87.32338,89.930893,90.007339,78.320526,78.348557,83.200211,83.219879,84.534409,84.645706,86.666954,86.881752,1.3737888,1.3119478,1.1284759,1.0969205,1.3387619,1.3015187,1.1834404,1.1376102,1.0021491,.96830386,1.0775924,1.0507957,1.1865885,1.152416,1.4001584,1.3433608,60012,75579,97569,83047,58788,78145,99677,79945
49,UT,Utah,2011,83.26123,83.228432,86.201118,86.14817,90.612869,90.573807,88.689751,88.802704,76.774467,76.852463,82.726372,82.744133,85.828537,85.904648,86.010803,86.251778,1.0964162,1.0456399,1.1446409,1.1136565,.68085164,.66672486,1.3711848,1.3167994,1.0016832,.97443539,1.0948186,1.0671912,1.1404527,1.1090199,1.6059211,1.5446997,61183,75745,97266,83664,60309,77819,99846,79942
49,UT,Utah,2012,84.527832,84.48793,87.903717,87.790558,84.436531,84.55542,91.081726,91.095726,79.636635,79.555023,83.673264,83.661354,86.35154,86.394333,86.630913,86.840637,1.1352845,1.0841821,.89368606,.87395072,1.7426318,1.6918044,.77988142,.75281882,.94840735,.91497141,1.0717133,1.0430405,.96040767,.93639606,1.4774387,1.4204457,62153,77484,98436,83408,60892,79616,101070,80009
49,UT,Utah,2013,84.621941,84.576973,86.2472,86.205215,88.461304,88.444809,91.163605,91.188454,78.960556,78.953056,82.707985,82.721077,84.536522,84.634132,88.867867,88.963799,1.1259685,1.0729752,1.2936019,1.2594876,1.049474,1.0243249,.79738742,.76849943,1.028019,.99333674,1.1899035,1.161797,1.233934,1.2012371,.89387769,.85621268,62701,78163,100112,83962,62391,80956,103056,80497
49,UT,Utah,2014,83.944031,83.85701,88.089523,87.978165,87.277672,87.257561,90.406647,90.452576,78.620117,78.543556,84.128082,84.071251,87.388145,87.393951,88.746155,88.848251,1.1304148,1.0829647,.99064666,.97071129,1.1232898,1.0971037,1.0693736,1.031925,.95896411,.92568129,1.0159181,.99072731,.91744566,.89647752,1.0009609,.95920712,64460,75092,95511,83048,62387,80124,101229,79660
50,VT,Vermont,2001,82.023109,82.422134,82.838203,83.244003,85.365944,85.731178,82.943413,83.413658,78.215225,78.673813,79.301849,79.707855,88.481125,88.629799,87.791954,88.002281,2.2011464,2.1133089,2.9230602,2.8433967,2.9506726,2.8350744,3.8639002,3.7946801,2.0007572,1.9581879,2.1554015,2.1239209,1.7691952,1.6956685,2.5331995,2.434166,22041,26742,28356,20738,22151,27579,26821,19632
50,VT,Vermont,2002,81.742638,82.165123,87.469406,87.654121,87.114235,87.417595,89.16983,89.350082,76.239555,76.734894,76.699371,77.120041,83.524345,83.859612,76.004318,76.339989,2.1709473,2.0903392,2.0000079,1.9106899,2.9947793,2.8721867,2.7609978,2.638994,1.8678402,1.8610654,1.9460869,1.9531235,2.3552346,2.2793212,2.4046319,2.4650235,22511,27585,29078,21614,22281,28408,27703,20348
