state,year,quartile,gender,life_expectancy
nm,2012,4,female,86.709358
nm,2013,4,female,88.858772
nm,2014,4,female,90.425362
ny,2001,4,female,87.597618
ny,2002,4,female,85.575584
ny,2003,4,female,86.181206
ny,2004,4,female,87.444397
ny,2005,4,female,86.828949
ny,2006,4,female,87.167244
ny,2007,4,female,87.99646
ny,2008,4,female,87.126266
ny,2009,4,female,88.392242
ny,2010,4,female,88.517944
ny,2011,4,female,88.698097
ny,2012,4,female,88.886223
ny,2013,4,female,88.860703
ny,2014,4,female,89.597786
nc,2001,4,female,86.641258
nc,2002,4,female,88.065414
nc,2003,4,female,87.815353
nc,2004,4,female,86.604095
nc,2005,4,female,87.801437
nc,2006,4,female,87.800262
nc,2007,4,female,89.154305
nc,2008,4,female,88.95993
nc,2009,4,female,88.533615
nc,2010,4,female,89.053154
nc,2011,4,female,87.801727
nc,2012,4,female,88.777214
nc,2013,4,female,88.92527
nc,2014,4,female,89.161346
nd,2001,4,female,89.815193
nd,2002,4,female,90.924522
nd,2003,4,female,83.82444
nd,2004,4,female,79.051361
nd,2005,4,female,78.600784
nd,2006,4,female,84.741066
nd,2007,4,female,86.333618
nd,2008,4,female,91.247726
nd,2009,4,female,90.077057
nd,2010,4,female,92.196754
nd,2011,4,female,87.388046
nd,2012,4,female,91.070732
nd,2013,4,female,92.619186
nd,2014,4,female,87.736809
oh,2001,4,female,84.49189
oh,2002,4,female,85.278427
oh,2003,4,female,85.634026
oh,2004,4,female,87.184845
oh,2005,4,female,87.454689
oh,2006,4,female,88.084373
oh,2007,4,female,88.988861
oh,2008,4,female,88.198303
oh,2009,4,female,89.141518
oh,2010,4,female,89.650528
oh,2011,4,female,89.658875
oh,2012,4,female,89.805023
oh,2013,4,female,89.514313
oh,2014,4,female,88.946144
ok,2001,4,female,87.84481
ok,2002,4,female,86.276711
ok,2003,4,female,85.77282
ok,2004,4,female,88.389938
ok,2005,4,female,84.762276
ok,2006,4,female,87.032501
ok,2007,4,female,87.557327
ok,2008,4,female,85.53054
ok,2009,4,female,86.200012
ok,2010,4,female,87.85788
ok,2011,4,female,87.383926
ok,2012,4,female,89.45623
ok,2013,4,female,86.244064
ok,2014,4,female,87.295456
or,2001,4,female,86.610374
or,2002,4,female,87.567696
or,2003,4,female,86.618195
or,2004,4,female,88.613411
or,2005,4,female,87.193687
or,2006,4,female,87.978104
or,2007,4,female,87.202637
or,2008,4,female,90.647072
or,2009,4,female,90.196106
or,2010,4,female,89.805244
or,2011,4,female,90.636124
or,2012,4,female,90.409302
or,2013,4,female,89.894562
or,2014,4,female,89.478989
pa,2001,4,female,86.564148
pa,2002,4,female,86.482346
pa,2003,4,female,86.523582
pa,2004,4,female,88.046402
pa,2005,4,female,87.221642
pa,2006,4,female,87.516617
pa,2007,4,female,88.995247
pa,2008,4,female,88.70507
pa,2009,4,female,88.456329
pa,2010,4,female,89.033592
pa,2011,4,female,88.78183
pa,2012,4,female,89.263939
pa,2013,4,female,89.382133
pa,2014,4,female,88.417603
ri,2001,4,female,87.770981
ri,2002,4,female,88.677177
ri,2003,4,female,80.886269
ri,2004,4,female,87.372581
ri,2005,4,female,84.922546
ri,2006,4,female,88.457924
ri,2007,4,female,86.754982
ri,2008,4,female,86.026306
ri,2009,4,female,86.680443
ri,2010,4,female,85.283127
ri,2011,4,female,88.354675
ri,2012,4,female,91.561844
ri,2013,4,female,92.088287
ri,2014,4,female,89.510582
sc,2001,4,female,87.887177
sc,2002,4,female,89.449471
sc,2003,4,female,87.01609
sc,2004,4,female,86.847549
sc,2005,4,female,87.80542
sc,2006,4,female,89.632637
sc,2007,4,female,89.611877
sc,2008,4,female,88.11348
sc,2009,4,female,88.337959
sc,2010,4,female,88.60392
sc,2011,4,female,89.228264
sc,2012,4,female,89.305405
sc,2013,4,female,89.434906
sc,2014,4,female,89.364777
sd,2001,4,female,91.224144
sd,2002,4,female,87.888245
sd,2003,4,female,87.949226
sd,2004,4,female,88.466255
sd,2005,4,female,87.370781
sd,2006,4,female,78.43856
sd,2007,4,female,89.966339
sd,2008,4,female,91.189453
sd,2009,4,female,85.352356
sd,2010,4,female,92.008278
sd,2011,4,female,91.635422
sd,2012,4,female,90.838173
sd,2013,4,female,91.70137
sd,2014,4,female,89.180679
tn,2001,4,female,86.417763
tn,2002,4,female,86.740463
tn,2003,4,female,88.782516
tn,2004,4,female,89.001129
tn,2005,4,female,88.284653
tn,2006,4,female,87.777138
tn,2007,4,female,89.745682
tn,2008,4,female,87.6828
tn,2009,4,female,89.095238
tn,2010,4,female,89.498444
tn,2011,4,female,89.328934
tn,2012,4,female,89.925835
tn,2013,4,female,89.053185
tn,2014,4,female,90.165169
tx,2001,4,female,86.042702
tx,2002,4,female,86.191849
tx,2003,4,female,86.58606
tx,2004,4,female,88.167686
tx,2005,4,female,87.636665
tx,2006,4,female,88.122673
tx,2007,4,female,88.080154
tx,2008,4,female,89.167831
tx,2009,4,female,89.408035
tx,2010,4,female,88.772041
tx,2011,4,female,88.043976
tx,2012,4,female,89.019096
tx,2013,4,female,89.383553
tx,2014,4,female,88.290863
ut,2001,4,female,88.549698
ut,2002,4,female,88.077034
ut,2003,4,female,89.467987
ut,2004,4,female,86.909927
ut,2005,4,female,90.387085
ut,2006,4,female,91.23127
ut,2007,4,female,88.64579
ut,2008,4,female,87.518494
ut,2009,4,female,88.271851
ut,2010,4,female,89.930893
ut,2011,4,female,88.689751
ut,2012,4,female,91.081726
ut,2013,4,female,91.163605
ut,2014,4,female,90.406647
vt,2001,4,female,82.943413
vt,2002,4,female,89.16983
vt,2003,4,female,92.04203
vt,2004,4,female,91.975647
vt,2005,4,female,89.671799
vt,2006,4,female,84.773201
vt,2007,4,female,92.290001
vt,2008,4,female,90.814896
vt,2009,4,female,86.735504
vt,2010,4,female,88.712402
vt,2011,4,female,89.38578
vt,2012,4,female,90.110176
vt,2013,4,female,90.148468
vt,2014,4,female,89.78701
va,2001,4,female,86.192894
va,2002,4,female,86.437149
va,2003,4,female,87.214973
va,2004,4,female,87.125366
va,2005,4,female,88.197845
va,2006,4,female,87.471718
va,2007,4,female,88.217636
va,2008,4,female,89.025192
va,2009,4,female,89.557533
va,2010,4,female,88.437584
va,2011,4,female,89.27433
va,2012,4,female,90.116562
va,2013,4,female,89.449997
va,2014,4,female,89.282837
wa,2001,4,female,86.753632
wa,2002,4,female,87.335098
wa,2003,4,female,85.824623
wa,2004,4,female,87.179764
wa,2005,4,female,88.631134
wa,2006,4,female,87.92762
wa,2007,4,female,89.616966
wa,2008,4,female,89.055275
wa,2009,4,female,89.986946
wa,2010,4,female,90.802048
wa,2011,4,female,89.816452
wa,2012,4,female,89.001022
wa,2013,4,female,88.691742
wa,2014,4,female,89.67202
wv,2001,4,female,87.50209
wv,2002,4,female,84.722641
wv,2003,4,female,89.949089
wv,2004,4,female,84.19355
wv,2005,4,female,86.658806
wv,2006,4,female,89.889229
wv,2007,4,female,90.841248
wv,2008,4,female,88.481056
wv,2009,4,female,90.806656
wv,2010,4,female,88.611221
wv,2011,4,female,88.291405
wv,2012,4,female,83.518936
wv,2013,4,female,90.359467
wv,2014,4,female,88.491074
wi,2001,4,female,86.100304
wi,2002,4,female,87.193619
wi,2003,4,female,88.337318
wi,2004,4,female,87.620956
wi,2005,4,female,86.848007
wi,2006,4,female,89.347702
wi,2007,4,female,88.497292
wi,2008,4,female,89.015701
wi,2009,4,female,89.379669
wi,2010,4,female,88.050941
wi,2011,4,female,88.05867
wi,2012,4,female,89.084328
wi,2013,4,female,90.539795
wi,2014,4,female,90.1838
wy,2001,4,female,84.98362
wy,2002,4,female,86.740982
wy,2003,4,female,84.301094
wy,2004,4,female,79.453835
wy,2005,4,female,86.519775
wy,2006,4,female,90.747116
wy,2007,4,female,87.501938
wy,2008,4,female,90.290306
wy,2009,4,female,91.075653
wy,2010,4,female,89.67627
wy,2011,4,female,87.483917
wy,2012,4,female,90.085526
wy,2013,4,female,91.970955
wy,2014,4,female,89.602699
al,2001,4,male,84.545586
al,2002,4,male,84.385307
al,2003,4,male,83.607803
al,2004,4,male,86.85215
al,2005,4,male,85.022766
al,2006,4,male,84.20623
al,2007,4,male,84.680466
al,2008,4,male,84.945229
al,2009,4,male,84.34903
al,2010,4,male,84.518532
al,2011,4,male,85.067749
al,2012,4,male,85.925194
al,2013,4,male,86.200508
al,2014,4,male,87.407501
ak,2001,4,male,86.098686
ak,2002,4,male,85.552406
ak,2003,4,male,79.654335
ak,2004,4,male,86.925026
ak,2005,4,male,85.353409
ak,2006,4,male,89.739456
ak,2007,4,male,85.348633
ak,2008,4,male,85.808235
ak,2009,4,male,85.890244
ak,2010,4,male,88.177429
ak,2011,4,male,89.567566
ak,2012,4,male,85.612915
ak,2013,4,male,87.979736
ak,2014,4,male,89.372231
az,2001,4,male,86.459465
az,2002,4,male,83.381958
az,2003,4,male,82.735458
az,2004,4,male,86.07563
az,2005,4,male,84.529922
az,2006,4,male,85.016502
az,2007,4,male,86.409981
az,2008,4,male,86.977852
az,2009,4,male,86.299377
az,2010,4,male,87.512383
az,2011,4,male,87.759354
az,2012,4,male,86.086838
az,2013,4,male,86.49575
az,2014,4,male,87.033203
ar,2001,4,male,81.628471
ar,2002,4,male,78.850021
ar,2003,4,male,84.016747
ar,2004,4,male,86.115395
ar,2005,4,male,83.275162
ar,2006,4,male,85.276001
ar,2007,4,male,82.980186
ar,2008,4,male,86.45974
ar,2009,4,male,85.15551
ar,2010,4,male,85.304543
ar,2011,4,male,82.20752
ar,2012,4,male,84.914734
ar,2013,4,male,84.8853
ar,2014,4,male,86.819733
ca,2001,4,male,84.87207
ca,2002,4,male,84.646729
ca,2003,4,male,84.731743
ca,2004,4,male,85.134392
ca,2005,4,male,85.459923
ca,2006,4,male,85.877159
ca,2007,4,male,86.293968
ca,2008,4,male,86.462784
ca,2009,4,male,86.902603
ca,2010,4,male,86.464203
ca,2011,4,male,86.742325
ca,2012,4,male,86.096878
ca,2013,4,male,87.435867
ca,2014,4,male,87.454338
co,2001,4,male,86.649406
co,2002,4,male,87.310051
co,2003,4,male,85.889099
co,2004,4,male,86.564125
co,2005,4,male,87.737747
co,2006,4,male,88.391342
co,2007,4,male,88.470863
co,2008,4,male,88.29911
co,2009,4,male,87.501175
co,2010,4,male,87.164055
co,2011,4,male,88.372063
co,2012,4,male,87.607277
co,2013,4,male,87.944229
co,2014,4,male,89.066681
ct,2001,4,male,86.715523
ct,2002,4,male,84.522209
ct,2003,4,male,84.541901
ct,2004,4,male,85.639908
ct,2005,4,male,86.34507
ct,2006,4,male,85.933228
ct,2007,4,male,86.513329
ct,2008,4,male,86.778793
ct,2009,4,male,85.693825
ct,2010,4,male,87.522263
ct,2011,4,male,86.903809
ct,2012,4,male,87.651337
ct,2013,4,male,86.936569
ct,2014,4,male,87.271461
de,2001,4,male,82.432526
de,2002,4,male,83.546707
de,2003,4,male,86.123001
de,2004,4,male,84.238708
de,2005,4,male,86.499535
de,2006,4,male,87.572495
de,2007,4,male,87.559601
de,2008,4,male,83.890411
de,2009,4,male,84.599396
de,2010,4,male,88.188217
de,2011,4,male,88.126396
de,2012,4,male,87.971741
de,2013,4,male,83.150055
de,2014,4,male,87.93895
dc,2001,4,male,86.293396
dc,2002,4,male,85.413116
dc,2003,4,male,86.649109
dc,2004,4,male,86.807938
dc,2005,4,male,87.09362
dc,2006,4,male,90.698914
dc,2007,4,male,82.550644
dc,2008,4,male,79.600365
dc,2009,4,male,83.477875
dc,2010,4,male,86.784225
dc,2011,4,male,90.980034
dc,2012,4,male,86.586746
dc,2013,4,male,83.303093
dc,2014,4,male,87.760201
fl,2001,4,male,83.432701
fl,2002,4,male,83.859306
fl,2003,4,male,84.103432
fl,2004,4,male,85.550301
fl,2005,4,male,85.929565
fl,2006,4,male,85.80278
fl,2007,4,male,85.878525
fl,2008,4,male,85.650124
fl,2009,4,male,85.765617
fl,2010,4,male,86.619118
fl,2011,4,male,88.094849
fl,2012,4,male,86.191757
fl,2013,4,male,87.034485
fl,2014,4,male,85.951057
ga,2001,4,male,83.268448
ga,2002,4,male,83.952141
ga,2003,4,male,84.615425
ga,2004,4,male,85.114693
ga,2005,4,male,85.284271
ga,2006,4,male,86.971413
ga,2007,4,male,85.414307
ga,2008,4,male,86.510963
ga,2009,4,male,85.448845
ga,2010,4,male,85.665848
ga,2011,4,male,86.282227
ga,2012,4,male,85.748253
ga,2013,4,male,85.324249
ga,2014,4,male,86.409836
hi,2001,4,male,87.51812
hi,2002,4,male,87.737755
hi,2003,4,male,83.991371
hi,2004,4,male,87.427567
hi,2005,4,male,86.103523
hi,2006,4,male,86.327065
hi,2007,4,male,87.294037
hi,2008,4,male,86.272713
hi,2009,4,male,83.484512
hi,2010,4,male,86.857689
hi,2011,4,male,85.88163
hi,2012,4,male,86.412163
hi,2013,4,male,84.730835
hi,2014,4,male,86.939041
id,2001,4,male,86.858452
id,2002,4,male,86.593933
id,2003,4,male,80.577278
id,2004,4,male,87.802689
id,2005,4,male,85.62809
id,2006,4,male,89.289696
id,2007,4,male,87.998444
id,2008,4,male,88.823631
id,2009,4,male,88.220078
id,2010,4,male,90.653122
id,2011,4,male,90.409119
id,2012,4,male,87.166367
id,2013,4,male,87.94725
id,2014,4,male,90.912766
il,2001,4,male,83.794418
il,2002,4,male,83.275749
il,2003,4,male,83.868156
il,2004,4,male,83.267204
il,2005,4,male,83.852722
il,2006,4,male,84.668816
il,2007,4,male,85.307114
il,2008,4,male,85.455276
il,2009,4,male,86.351402
il,2010,4,male,86.186554
il,2011,4,male,86.19175
il,2012,4,male,86.397026
il,2013,4,male,86.032036
il,2014,4,male,86.245483
in,2001,4,male,83.72876
in,2002,4,male,84.915581
in,2003,4,male,83.873901
in,2004,4,male,85.00676
in,2005,4,male,84.211174
in,2006,4,male,85.217827
in,2007,4,male,86.557655
in,2008,4,male,86.391541
in,2009,4,male,86.7332
in,2010,4,male,84.477066
in,2011,4,male,85.673683
in,2012,4,male,87.533897
in,2013,4,male,87.121094
in,2014,4,male,86.048782
ia,2001,4,male,81.541954
ia,2002,4,male,83.227448
ia,2003,4,male,85.155975
ia,2004,4,male,86.701691
ia,2005,4,male,84.934181
ia,2006,4,male,85.286285
ia,2007,4,male,87.289513
ia,2008,4,male,85.998306
ia,2009,4,male,85.419853
ia,2010,4,male,88.808327
ia,2011,4,male,85.482872
ia,2012,4,male,83.650047
ia,2013,4,male,85.46096
ia,2014,4,male,86.509628
ks,2001,4,male,79.334625
ks,2002,4,male,83.818199
ks,2003,4,male,81.985809
ks,2004,4,male,85.169098
ks,2005,4,male,81.557129
ks,2006,4,male,86.615944
ks,2007,4,male,86.528831
ks,2008,4,male,85.861435
ks,2009,4,male,89.443672
ks,2010,4,male,86.985451
ks,2011,4,male,85.343018
ks,2012,4,male,89.114357
ks,2013,4,male,87.038651
ks,2014,4,male,84.017067
ky,2001,4,male,80.351952
ky,2002,4,male,84.778786
ky,2003,4,male,83.439369
ky,2004,4,male,86.180992
ky,2005,4,male,84.539497
ky,2006,4,male,86.291039
ky,2007,4,male,86.261055
ky,2008,4,male,84.572861
ky,2009,4,male,86.242279
ky,2010,4,male,85.962845
ky,2011,4,male,86.417877
ky,2012,4,male,85.069214
ky,2013,4,male,87.098198
ky,2014,4,male,87.444641
la,2001,4,male,82.749901
la,2002,4,male,84.845474
la,2003,4,male,83.655235
la,2004,4,male,83.793793
la,2005,4,male,86.86779
la,2006,4,male,83.83709
la,2007,4,male,86.195145
la,2008,4,male,85.40377
la,2009,4,male,86.458961
la,2010,4,male,86.34314
la,2011,4,male,86.255997
la,2012,4,male,86.679962
la,2013,4,male,84.913589
la,2014,4,male,87.208664
me,2001,4,male,81.547142
me,2002,4,male,84.32795
me,2003,4,male,87.636208
me,2004,4,male,87.191269
me,2005,4,male,81.988625
me,2006,4,male,83.705956
me,2007,4,male,88.072823
me,2008,4,male,86.484985
me,2009,4,male,85.096657
me,2010,4,male,83.942772
me,2011,4,male,88.742981
me,2012,4,male,87.494415
me,2013,4,male,89.372955
me,2014,4,male,90.112053
md,2001,4,male,83.027779
md,2002,4,male,84.28582
md,2003,4,male,84.448845
md,2004,4,male,84.409134
md,2005,4,male,84.162437
md,2006,4,male,85.111534
md,2007,4,male,86.085854
md,2008,4,male,85.590988
md,2009,4,male,86.053009
md,2010,4,male,85.201546
md,2011,4,male,86.038727
md,2012,4,male,86.847862
md,2013,4,male,85.412132
md,2014,4,male,87.045197
ma,2001,4,male,85.006668
ma,2002,4,male,84.587753
ma,2003,4,male,85.721565
ma,2004,4,male,84.807266
ma,2005,4,male,86.371689
ma,2006,4,male,85.571785
ma,2007,4,male,86.04055
ma,2008,4,male,87.286415
ma,2009,4,male,85.953499
ma,2010,4,male,87.718979
ma,2011,4,male,87.349068
ma,2012,4,male,86.730644
ma,2013,4,male,87.829216
ma,2014,4,male,85.956161
mi,2001,4,male,83.668137
mi,2002,4,male,83.492996
mi,2003,4,male,84.829247
mi,2004,4,male,84.863152
mi,2005,4,male,84.296059
mi,2006,4,male,86.086082
mi,2007,4,male,84.804382
mi,2008,4,male,85.173714
mi,2009,4,male,86.423439
mi,2010,4,male,87.132927
mi,2011,4,male,87.291649
mi,2012,4,male,87.047325
mi,2013,4,male,86.348785
mi,2014,4,male,87.126472
mn,2001,4,male,84.624916
mn,2002,4,male,85.67511
mn,2003,4,male,86.319977
mn,2004,4,male,86.57196
mn,2005,4,male,87.536789
mn,2006,4,male,86.601288
mn,2007,4,male,86.618439
mn,2008,4,male,86.631516
mn,2009,4,male,88.193024
mn,2010,4,male,86.61438
mn,2011,4,male,87.839218
mn,2012,4,male,87.643913
mn,2013,4,male,84.91967
mn,2014,4,male,87.609505
ms,2001,4,male,85.362495
ms,2002,4,male,84.416031
ms,2003,4,male,81.955078
ms,2004,4,male,83.572723
ms,2005,4,male,83.88147
ms,2006,4,male,85.770348
ms,2007,4,male,89.040237
ms,2008,4,male,85.833321
ms,2009,4,male,86.179146
ms,2010,4,male,83.390556
ms,2011,4,male,85.372795
ms,2012,4,male,84.111458
ms,2013,4,male,85.974983
ms,2014,4,male,84.782181
mo,2001,4,male,83.938988
mo,2002,4,male,81.269394
mo,2003,4,male,84.27697
mo,2004,4,male,84.178246
mo,2005,4,male,83.901642
mo,2006,4,male,84.267624
mo,2007,4,male,86.204414
mo,2008,4,male,86.978943
mo,2009,4,male,87.370468
mo,2010,4,male,87.249176
mo,2011,4,male,86.539986
mo,2012,4,male,85.749977
mo,2013,4,male,86.757248
mo,2014,4,male,85.025879
mt,2001,4,male,84.898972
mt,2002,4,male,83.635551
mt,2003,4,male,87.352356
mt,2004,4,male,86.717499
mt,2005,4,male,88.487328
mt,2006,4,male,84.90963
mt,2007,4,male,86.979012
mt,2008,4,male,86.283829
mt,2009,4,male,86.673691
mt,2010,4,male,85.838142
mt,2011,4,male,91.138367
mt,2012,4,male,88.830322
mt,2013,4,male,87.507324
mt,2014,4,male,88.149696
ne,2001,4,male,85.215477
ne,2002,4,male,83.225189
ne,2003,4,male,86.678398
ne,2004,4,male,85.394737
ne,2005,4,male,82.020729
ne,2006,4,male,87.422623
ne,2007,4,male,86.366913
ne,2008,4,male,89.597359
ne,2009,4,male,87.036591
ne,2010,4,male,81.884789
ne,2011,4,male,89.196198
ne,2012,4,male,86.84317
ne,2013,4,male,88.311455
ne,2014,4,male,88.332176
nv,2001,4,male,82.354538
nv,2002,4,male,84.667175
nv,2003,4,male,84.155602
nv,2004,4,male,83.454277
nv,2005,4,male,86.06131
nv,2006,4,male,85.648209
nv,2007,4,male,85.904457
nv,2008,4,male,84.276352
nv,2009,4,male,85.537704
nv,2010,4,male,85.294586
nv,2011,4,male,86.841026
nv,2012,4,male,85.924316
nv,2013,4,male,86.790337
nv,2014,4,male,88.143372
nh,2001,4,male,84.454094
nh,2002,4,male,81.427834
nh,2003,4,male,86.814819
nh,2004,4,male,81.23513
nh,2005,4,male,84.803841
nh,2006,4,male,88.949928
nh,2007,4,male,84.178802
nh,2008,4,male,86.990898
nh,2009,4,male,86.197868
nh,2010,4,male,87.317314
nh,2011,4,male,85.22477
nh,2012,4,male,87.330811
nh,2013,4,male,86.284538
nh,2014,4,male,85.091713
nj,2001,4,male,85.547318
nj,2002,4,male,84.26709
nj,2003,4,male,83.929527
nj,2004,4,male,84.170013
nj,2005,4,male,85.422569
nj,2006,4,male,84.377289
nj,2007,4,male,86.045044
nj,2008,4,male,86.390251
nj,2009,4,male,86.10051
nj,2010,4,male,85.616653
nj,2011,4,male,84.672134
nj,2012,4,male,86.25885
nj,2013,4,male,86.152199
nj,2014,4,male,87.559875
nm,2001,4,male,84.220512
nm,2002,4,male,84.293602
nm,2003,4,male,87.191376
nm,2004,4,male,86.077644
nm,2005,4,male,82.423004
nm,2006,4,male,86.167938
nm,2007,4,male,88.134468
nm,2008,4,male,86.54599
nm,2009,4,male,88.278954
nm,2010,4,male,89.008987
nm,2011,4,male,85.290527
nm,2012,4,male,87.437737
nm,2013,4,male,87.226189
nm,2014,4,male,85.526642
ny,2001,4,male,86.560287
ny,2002,4,male,84.522621
ny,2003,4,male,84.397034
ny,2004,4,male,84.529297
ny,2005,4,male,85.301529
ny,2006,4,male,86.129051
ny,2007,4,male,86.206116
ny,2008,4,male,86.980881
ny,2009,4,male,85.561134
ny,2010,4,male,87.230865
ny,2011,4,male,87.029465
ny,2012,4,male,86.645859
ny,2013,4,male,87.638435
ny,2014,4,male,86.768082
nc,2001,4,male,83.75782
nc,2002,4,male,83.432266
nc,2003,4,male,85.086342
nc,2004,4,male,86.62529
nc,2005,4,male,85.591507
nc,2006,4,male,86.045937
nc,2007,4,male,85.837486
nc,2008,4,male,87.306915
nc,2009,4,male,86.057068
nc,2010,4,male,86.743362
nc,2011,4,male,87.553642
nc,2012,4,male,85.725182
nc,2013,4,male,86.827179
nc,2014,4,male,87.339973
nd,2001,4,male,75.686295
nd,2002,4,male,79.278435
nd,2003,4,male,88.280136
nd,2004,4,male,86.060707
nd,2005,4,male,86.12262
nd,2006,4,male,88.28688
nd,2007,4,male,78.738907
nd,2008,4,male,88.61013
nd,2009,4,male,82.051666
nd,2010,4,male,88.361168
nd,2011,4,male,88.407135
nd,2012,4,male,88.995026
nd,2013,4,male,84.028725
nd,2014,4,male,87.683167
oh,2001,4,male,84.11898
oh,2002,4,male,84.032784
oh,2003,4,male,84.494652
oh,2004,4,male,84.60334
oh,2005,4,male,86.151039
oh,2006,4,male,85.017342
oh,2007,4,male,84.770157
oh,2008,4,male,87.028648
oh,2009,4,male,87.627647
oh,2010,4,male,87.365494
oh,2011,4,male,86.172012
oh,2012,4,male,86.055038
oh,2013,4,male,86.52565
oh,2014,4,male,87.040436
ok,2001,4,male,81.029129
ok,2002,4,male,81.552933
ok,2003,4,male,84.451691
ok,2004,4,male,85.706459
ok,2005,4,male,84.574806
ok,2006,4,male,85.876465
ok,2007,4,male,85.079933
ok,2008,4,male,85.480736
ok,2009,4,male,85.092987
ok,2010,4,male,87.761375
ok,2011,4,male,82.556557
ok,2012,4,male,85.767197
ok,2013,4,male,86.991631
ok,2014,4,male,83.671791
or,2001,4,male,85.10096
or,2002,4,male,86.434181
or,2003,4,male,85.612846
or,2004,4,male,86.64344
or,2005,4,male,84.089424
or,2006,4,male,84.776222
or,2007,4,male,87.116615
or,2008,4,male,86.463333
or,2009,4,male,87.578072
or,2010,4,male,88.308243
or,2011,4,male,89.89753
or,2012,4,male,85.599525
or,2013,4,male,87.200478
or,2014,4,male,87.64756
pa,2001,4,male,85.022797
pa,2002,4,male,84.898613
pa,2003,4,male,84.605354
pa,2004,4,male,84.336617
pa,2005,4,male,86.000801
pa,2006,4,male,86.513779
pa,2007,4,male,85.340607
pa,2008,4,male,86.00383
pa,2009,4,male,86.556366
pa,2010,4,male,87.177383
pa,2011,4,male,86.483154
pa,2012,4,male,86.296013
pa,2013,4,male,87.676987
pa,2014,4,male,87.200134
ri,2001,4,male,85.206223
ri,2002,4,male,84.484772
ri,2003,4,male,84.669502
ri,2004,4,male,85.49942
ri,2005,4,male,83.584732
ri,2006,4,male,84.969894
ri,2007,4,male,89.012245
ri,2008,4,male,79.167122
ri,2009,4,male,86.319801
ri,2010,4,male,88.561302
ri,2011,4,male,89.507774
ri,2012,4,male,83.391396
ri,2013,4,male,87.193192
ri,2014,4,male,86.152107
sc,2001,4,male,84.270844
sc,2002,4,male,86.165207
sc,2003,4,male,83.116646
sc,2004,4,male,86.019699
sc,2005,4,male,87.567398
sc,2006,4,male,85.496933
sc,2007,4,male,83.84156
sc,2008,4,male,85.803398
sc,2009,4,male,86.667908
sc,2010,4,male,86.351891
sc,2011,4,male,86.528419
sc,2012,4,male,83.134758
sc,2013,4,male,86.614952
sc,2014,4,male,88.531013
sd,2001,4,male,87.253349
sd,2002,4,male,85.112923
sd,2003,4,male,85.00399
sd,2004,4,male,85.731873
sd,2005,4,male,84.151138
sd,2006,4,male,84.477913
sd,2007,4,male,83.590034
sd,2008,4,male,88.794708
sd,2009,4,male,89.684715
sd,2010,4,male,80.491234
sd,2011,4,male,85.854446
sd,2012,4,male,88.62323
sd,2013,4,male,88.822762
sd,2014,4,male,89.312012
tn,2001,4,male,86.898193
tn,2002,4,male,86.234566
tn,2003,4,male,83.573181
tn,2004,4,male,85.884109
tn,2005,4,male,84.892334
tn,2006,4,male,83.476959
tn,2007,4,male,84.531822
tn,2008,4,male,86.115685
tn,2009,4,male,86.450356
tn,2010,4,male,87.828796
tn,2011,4,male,85.655479
tn,2012,4,male,85.671265
tn,2013,4,male,86.904617
tn,2014,4,male,85.791733
tx,2001,4,male,84.450935
tx,2002,4,male,84.4095
tx,2003,4,male,84.336388
tx,2004,4,male,85.11171
tx,2005,4,male,85.570702
tx,2006,4,male,86.084778
tx,2007,4,male,85.395805
tx,2008,4,male,85.321686
tx,2009,4,male,86.348434
tx,2010,4,male,86.538673
tx,2011,4,male,86.03212
tx,2012,4,male,86.565926
tx,2013,4,male,85.741135
tx,2014,4,male,86.962601
ut,2001,4,male,86.223434
ut,2002,4,male,89.638672
ut,2003,4,male,88.655434
ut,2004,4,male,86.149071
ut,2005,4,male,89.613121
ut,2006,4,male,89.622086
ut,2007,4,male,87.10614
ut,2008,4,male,87.866447
ut,2009,4,male,86.558807
ut,2010,4,male,86.666954
ut,2011,4,male,86.010803
ut,2012,4,male,86.630913
ut,2013,4,male,88.867867
ut,2014,4,male,88.746155
vt,2001,4,male,87.791954
vt,2002,4,male,76.004318
vt,2003,4,male,82.573692
vt,2004,4,male,89.037544
vt,2005,4,male,84.182175
vt,2006,4,male,84.007065
vt,2007,4,male,84.086235
vt,2008,4,male,90.981087
vt,2009,4,male,87.245514
vt,2010,4,male,85.650635
vt,2011,4,male,89.674721
vt,2012,4,male,83.574516
vt,2013,4,male,90.213966
vt,2014,4,male,89.73188
va,2001,4,male,85.104752
va,2002,4,male,85.445717
va,2003,4,male,84.270691
va,2004,4,male,85.710289
va,2005,4,male,85.253471
va,2006,4,male,86.573372
va,2007,4,male,84.60157
va,2008,4,male,86.763733
va,2009,4,male,88.4384
va,2010,4,male,86.557816
va,2011,4,male,87.291977
va,2012,4,male,87.84874
va,2013,4,male,87.988914
va,2014,4,male,87.944191
wa,2001,4,male,85.191879
wa,2002,4,male,85.916962
wa,2003,4,male,85.843025
wa,2004,4,male,87.152603
wa,2005,4,male,85.806633
wa,2006,4,male,86.854904
wa,2007,4,male,88.050453
wa,2008,4,male,87.872658
wa,2009,4,male,86.959938
wa,2010,4,male,86.363457
wa,2011,4,male,87.651772
wa,2012,4,male,86.434372
wa,2013,4,male,85.584221
wa,2014,4,male,87.465134
wv,2001,4,male,83.015221
wv,2002,4,male,82.439934
wv,2003,4,male,83.789246
wv,2004,4,male,84.487465
